time,command_1,response_1,response_2,response_3
9.46,1.5,-0.0418117571781792,-2.37216236436573,-2.00220264531553
9.47,1.5,0.044332914462352,-2.37320679888274,-1.84311350643227
9.48,1.5,0.145101909195681,-2.37429733567295,-1.37726883416459
9.49,1.5,0.243779205443546,-2.37502484035688,-0.793406616002809
9.5,1.5,0.326056036399136,-2.37503347217503,-0.379717346948723
9.51,1.5,0.381797579983846,-2.37409748004127,-0.307243208589334
9.52,1.5,0.40539654490112,-2.37215393303748,-0.477523980516491
9.53,1.5,0.395747320991199,-2.36929529231423,-0.620814845733822
9.54,1.5,0.356851041221454,-2.36573666696591,-0.575964866339291
9.55,1.5,0.298716139139051,-2.36177305692352,-0.444590277037893
9.56,1.5,0.237005292361633,-2.35773535059828,-0.455007954881687
9.57,1.5,0.189700482195297,-2.35394292471892,-0.72464044761627
9.58,1.5,0.171796814897816,-2.35064671650063,-1.16716205572111
9.59,1.5,0.190488229625457,-2.34796685181158,-1.56179003440028
9.6,1.5,0.243457673514526,-2.34584916303582,-1.68486923440163
9.61,1.5,0.320864384160761,-2.34406868078455,-1.4269979063768
9.62,1.5,0.40908328626859,-2.34228693548856,-0.893451662273556
9.63,1.5,0.494333324651856,-2.34014296163435,-0.364963378151991
9.64,1.5,0.565024083294395,-2.33733986694869,-0.120099629236279
9.65,1.5,0.612752197325379,-2.33370023811822,-0.212029840071022
9.66,1.5,0.632425877024083,-2.32918442703656,-0.410805471102567
9.67,1.5,0.622657818821395,-2.32387984193616,-0.439170927530451
9.68,1.5,0.586922819523371,-2.31797412220441,-0.246316632050437
9.69,1.5,0.534544670731372,-2.31172353322587,-0.0376872108957969
9.7,1.5,0.479687483225364,-2.30541915771609,-0.0600156144230226
9.71,1.5,0.437874044095468,-2.29934463258406,-0.391289510682878
9.72,1.5,0.421239741773347,-2.29372065086658,-0.893943799433952
9.73,1.5,0.435026198212577,-2.28864772223011,-1.31189707074065
9.74,1.5,0.47691933720673,-2.28407248133279,-1.40997380600898
9.75,1.5,0.539239334745725,-2.27979861122533,-1.10827591892374
9.76,1.5,0.611794416737613,-2.27554141947581,-0.557933713396512
9.77,1.5,0.68414904698222,-2.27100334776252,-0.072763513424082
9.78,1.5,0.747220475030352,-2.26593933790958,0.0842732986627901
9.79,1.5,0.793908271247265,-2.26019481705058,-0.0894664487362284
9.8,1.5,0.819173199548312,-2.25371902045486,-0.318489061241902
9.81,1.5,0.82034886153201,-2.24655895767595,-0.311495352801149
9.82,1.5,0.798222067685926,-2.23884266418615,-0.0370064897188911
9.83,1.5,0.758428723546346,-2.23075941042679,0.272522623676977
9.84,1.5,0.711168150875226,-2.22253856642288,0.343204991691323
9.85,1.5,0.668951436639054,-2.21442156515792,0.065674590095945
9.86,1.5,0.643059462586695,-2.20661951100006,-0.456985040213706
9.87,1.5,0.640013437371941,-2.19926307192136,-0.97841032999284
9.88,1.5,0.660422577073062,-2.19236605402032,-1.22178371201424
9.89,1.5,0.700298942767667,-2.18581904161274,-1.0557970048622
9.9,1.5,0.753240474720578,-2.17942129841296,-0.564399071601446
9.91,1.5,0.81196316084249,-2.17293713549952,-0.0157394999078733
9.92,1.5,0.869373417790869,-2.16614956556043,0.278871567185739
9.93,1.5,0.919369500834702,-2.15889463887125,0.188948251962934
9.94,1.5,0.95702425822605,-2.15107701531205,-0.115060600671441
9.95,1.5,0.97847138851089,-2.14267378050714,-0.294086961469088
9.96,1.5,0.981190412181559,-2.13372822730996,-0.141308855089527
9.97,1.5,0.965109024062908,-2.12433875621415,0.25328036574939
9.98,1.5,0.949590270384147,-2.11464793091423,0.607658449830591
9.99,1.5,0.939400610939417,-2.10483141606683,0.672311634254186
10,0.1,0.929096575213529,-2.09508003362998,0.375666045991434
10.01,0.1,0.908075867973837,-2.08556963671376,-0.16964848492734
10.02,0.1,0.883476182611639,-2.07612561090341,-0.73210185817808
10.03,0.1,0.86627087443105,-2.06675679056251,0.544879878029782
10.04,0.1,0.861793549875836,-2.05755305419764,2.98281597431
10.05,0.1,0.868376842866341,-2.04859531197584,5.83324065205261
10.06,0.1,0.880850981254885,-2.03985635379529,6.72897474975171
10.07,0.1,0.894266063500333,-2.03122680137177,5.56541530413271
10.08,0.1,0.905416041125097,-2.02258297276109,3.66611245503961
10.09,0.1,0.913811162373595,-2.0138393876973,2.48199850833086
10.1,0.1,0.921275297209963,-2.00496319083206,2.63440473416461
10.11,0.1,0.929415029962752,-1.9959629324553,3.76573721323707
10.12,0.1,0.937764026431173,-1.98686593834594,4.92922265423689
10.13,0.1,0.94397182389985,-1.97769154571206,5.36732020111709
10.14,0.1,0.94505370895351,-1.96843951535253,5.11803761166375
10.15,0.1,0.938864893640656,-1.95910343661303,4.70156530093793
10.16,0.1,0.924931953208841,-1.94969177820343,4.49814611581618
10.17,0.1,0.904520599912637,-1.94024092978059,4.50199005680861
10.18,0.1,0.880210809367387,-1.93081418244313,4.54047723555301
10.19,0.1,0.855325493022149,-1.9214882363198,4.51174213473409
10.2,0.1,0.833116027175064,-1.91233572673315,4.4433968062244
10.21,0.1,0.816078469644945,-1.90340961200812,4.42699555320612
10.22,0.1,0.805595649010374,-1.89473261650317,4.50247369311334
10.23,0.1,0.801746078226938,-1.88629378769398,4.63580054635309
10.24,0.1,0.803471050053112,-1.87805294825894,4.74392408999226
10.25,0.1,0.808999779525361,-1.8699503216463,4.73016994831025
10.26,0.1,0.816496100811883,-1.86191883533172,4.53221705435406
10.27,0.1,0.824586748756889,-1.85389667561912,4.15837543958853
10.28,0.1,0.832618872113226,-1.84583668038527,3.69623401949372
10.29,0.1,0.840559675333435,-1.8377102689568,3.28284500561234
10.3,0.1,0.848708411082144,-1.82950516952607,3.03726946855716
10.31,0.1,0.857292722119314,-1.82121929884033,3.01547611805391
10.32,0.1,0.866174773770486,-1.81285378073814,3.17940199139137
10.33,0.1,0.874705662903859,-1.80440810403731,3.42956921525008
10.34,0.1,0.881786954082001,-1.79587884007393,3.66412525954747
10.35,0.1,0.886101131915463,-1.78726189962333,3.82344565752853
10.36,0.1,0.886428014255383,-1.77855708566302,3.91370861985417
10.37,0.1,0.881947840071309,-1.76977305106247,3.97008603823246
10.38,0.1,0.872450383364864,-1.76093077711435,4.0330062879386
10.39,0.1,0.858402198941361,-1.75206423309292,4.12664879651403
10.4,0.1,0.840892285041955,-1.74321785181125,4.25923438919173
10.41,0.1,0.821458230095027,-1.734441367061,4.42848236467193
10.42,0.1,0.801852965534914,-1.72578326109356,4.62487657286014
10.43,0.1,0.783789189172644,-1.71728413954769,4.83168068602703
10.44,0.1,0.768690083550376,-1.70897126480553,5.02233064193827
10.45,0.1,0.757506960905021,-1.70085520759726,5.16454886895744
10.46,0.1,0.750634042925638,-1.69292894716856,5.22416432261184
10.47,0.1,0.747935910449079,-1.68516957554687,5.17403743552015
10.48,0.1,0.748882255188117,-1.67754219082082,5.00379932156639
10.49,0.1,0.752742096281678,-1.6700051498751,4.72218935070423
10.5,0.1,0.758781132390884,-1.66251562168797,4.36321144111472
10.51,0.1,0.766399464965533,-1.65503426692394,3.98207961455251
10.52,0.1,0.775179173851146,-1.64752824248357,3.64173031902301
10.53,0.1,0.784862026081951,-1.63997217550115,3.39377856203922
10.54,0.1,0.795286916153408,-1.6323474181097,3.26145223674548
10.55,0.1,0.806295632288851,-1.62464042045293,3.23346961116631
10.56,0.1,0.81764947848914,-1.61684094333997,3.27093991494072
10.57,0.1,0.828988674701725,-1.60894083582434,3.32503111682281
10.58,0.1,0.839745004794938,-1.60093347211181,3.35899265870025
10.59,0.1,0.849216750992317,-1.59281405895411,3.36120361678678
10.6,0.1,0.856578287585331,-1.58458083054903,3.34447416667471
10.61,0.1,0.861037913073227,-1.57623659560337,3.33678493612114
10.62,0.1,0.861960502249417,-1.56779054613431,3.3693652746165
10.63,0.1,0.858994394935607,-1.55925958142865,3.46435818942566
10.64,0.1,0.852104073967751,-1.55066882084111,3.63309931361547
10.65,0.1,0.841597916118961,-1.54205062209767,3.87359351525549
10.66,0.1,0.82810250433827,-1.5334423906512,4.17176320462698
10.67,0.1,0.812525168600964,-1.52488349148815,4.50137882913809
10.68,0.1,0.795912385985757,-1.51641192566205,4.825203531891
10.69,0.1,0.779338610400605,-1.50806102598142,5.10788661916007
10.7,0.1,0.763804842341695,-1.49985637496512,5.31824208221294
10.71,0.1,0.750140747257153,-1.49181363909638,5.43462909669941
10.72,0.1,0.738959066333662,-1.48393778148603,5.43684573841325
10.73,0.1,0.730598460795942,-1.47622330446841,5.32134273004224
10.74,0.1,0.725205078486668,-1.46865547297793,5.10211902800993
10.75,0.1,0.722792901402943,-1.46121227757999,4.80948552556966
10.76,0.1,0.723260814065773,-1.45386698953462,4.48694309130526
10.77,0.1,0.726435028142264,-1.44659052581264,4.18228566816753
10.78,0.1,0.732041135830634,-1.43935302923268,3.94449013759353
10.79,0.1,0.739696055653983,-1.43212510465805,3.80331258374638
10.8,0.1,0.748954458175916,-1.42487873681061,3.75789305800562
10.81,0.1,0.759385151499425,-1.41758813823372,3.77770223975129
10.82,0.1,0.770614263922241,-1.41023083199723,3.80864213580113
10.83,0.1,0.782335213075158,-1.40278857588849,3.79407039535735
10.84,0.1,0.794237348356285,-1.39524755403799,3.6982140203289
10.85,0.1,0.805942343530809,-1.38759800593305,3.51798539411649
10.86,0.1,0.816958900458659,-1.37983351943968,3.28084126191783
10.87,0.1,0.826685413191718,-1.37195069104473,3.03208028649574
10.88,0.1,0.834432503441033,-1.36394953296896,2.81774017411478
10.89,0.1,0.839553839432295,-1.35583432458056,2.67698351643771
10.9,0.1,0.841474788308958,-1.34761485245306,2.63608500287684
10.91,0.1,0.839818115120921,-1.33930743391993,2.70307642177135
10.92,0.1,0.834457328140924,-1.33093512066926,2.87841349597419
10.93,0.1,0.825522173094763,-1.32252711415395,3.1523782276683
10.94,0.1,0.813445899061858,-1.31411751276576,3.49899262543733
10.95,0.1,0.798899601040364,-1.30574292478515,3.88665205083407
10.96,0.1,0.782706540143303,-1.29744000208639,4.27431090339191
10.97,0.1,0.765606545463134,-1.28924258067788,4.61618345163083
10.98,0.1,0.734556360924737,-1.2811788811053,4.86929639431515
10.99,0.1,0.68074322297713,-1.27326956233932,4.99312567493166
11,1.5,0.596485123531296,-1.26552725908252,4.95865223388008
11.01,1.5,0.493871454275418,-1.25797072729204,4.75581042006906
11.02,1.5,0.398483513679063,-1.25086601162934,4.41049920994227
11.03,1.5,0.337581281622273,-1.24446034378926,3.04489786187125
11.04,1.5,0.320949844085984,-1.23900634922028,0.852221247926783
11.05,1.5,0.339133801992314,-1.23456953518725,-2.13063826093029
11.06,1.5,0.376617267567486,-1.230928231197,-3.49543983571947
11.07,1.5,0.425052940693856,-1.22766998611034,-2.27060702769242
11.08,1.5,0.482560535232761,-1.22438867432302,0.540883816141569
11.09,1.5,0.547634271873136,-1.22082025138148,3.22175047276103
11.1,1.5,0.615486036752931,-1.21682133963006,4.14232346857685
11.11,1.5,0.677394675722742,-1.2122930572655,3.12323708074586
11.12,1.5,0.722600365637917,-1.20714956838061,1.23614388486542
11.13,1.5,0.740982965295299,-1.20133553002652,-0.196304610264658
11.14,1.5,0.726064785816455,-1.19486419801684,-0.538204877901306
11.15,1.5,0.677533656570241,-1.18784789021639,0.00198821467689658
11.16,1.5,0.6014655400816,-1.18050538135351,0.805344824431293
11.17,1.5,0.508007881186921,-1.17314080389391,1.21320858744785
11.18,1.5,0.408045273265351,-1.1660940726797,0.887308991671302
11.19,1.5,0.311151168402914,-1.15967593210718,0.00891654088148464
11.2,1.5,0.225475809632826,-1.15411380998097,-0.834793517552272
11.21,1.5,0.158605340419736,-1.14952777345836,-1.08083914319195
11.22,1.5,0.118287297291972,-1.14593481908808,-0.600510632087241
11.23,1.5,0.110225888428553,-1.14326295427371,0.281758709721142
11.24,1.5,0.135448086414151,-1.14136174315704,1.10045381826036
11.25,1.5,0.188872907148363,-1.14000328163225,1.52295739734894
11.26,1.5,0.259547114303515,-1.13888937299169,1.42553288237445
11.27,1.5,0.333171871692245,-1.13768734498596,0.876360858616188
11.28,1.5,0.394859808285466,-1.13608529399643,0.600387366169315
11.29,1.5,0.43108126430012,-1.13385393059966,1.08084019410874
11.3,1.5,0.431605349387995,-1.13089170649008,1.86180292228398
11.31,1.5,0.392088155644254,-1.1272425151988,2.2614891115181
11.32,1.5,0.315833953168786,-1.12309215687913,2.07790387127947
11.33,1.5,0.213632924556414,-1.11874742321079,1.51691775931765
11.34,1.5,0.101324430645232,-1.11459188472817,0.883176074619701
11.35,1.5,-0.00381229889198333,-1.11101755082556,0.391748773854065
11.36,1.5,-0.0867158832902972,-1.10834648106146,0.174807496823011
11.37,1.5,-0.137164259788294,-1.1067647506136,0.237808437540853
11.38,1.5,-0.150785296109793,-1.10628777568178,0.414157327166613
11.39,1.5,-0.12890577833369,-1.10676437680214,0.502211794374286
11.4,1.5,-0.0783311391756949,-1.10791446195918,0.480491705158045
11.41,1.5,-0.0112640243097024,-1.1093856381715,0.489442091477752
11.42,1.5,0.0557018003438786,-1.11081223122932,0.643575247148473
11.43,1.5,0.104567229278495,-1.11187034353197,0.935845265009299
11.44,1.5,0.120549955909222,-1.11233098979272,1.27222736082084
11.45,1.5,0.0964771592410129,-1.11210889698976,1.52928054755778
11.46,1.5,0.0347824129912193,-1.11129285638361,1.58177456318288
11.47,1.5,-0.0537663483213531,-1.11013883765825,1.35792588752382
11.48,1.5,-0.153635218022183,-1.10901712779254,0.910330853370414
11.49,1.5,-0.24853654673537,-1.10832511362255,0.421916500514129
11.5,1.5,-0.324505611801365,-1.10839430864328,0.101754011010353
11.51,1.5,-0.371643139609685,-1.10942141596734,0.0342407283224553
11.52,1.5,-0.384899093672158,-1.11143903666863,0.121193561503876
11.53,1.5,-0.364614328154643,-1.1143241741807,0.191951707217555
11.54,1.5,-0.317094572849256,-1.11783243954461,0.179159170469894
11.55,1.5,-0.254683621881189,-1.12164487627901,0.173990921976529
11.56,1.5,-0.194032765227886,-1.12542003361657,0.313526429530182
11.57,1.5,-0.152156563562133,-1.12885043602732,0.635359599521916
11.58,1.5,-0.141647884648391,-1.13172174868465,1.03119105637447
11.59,1.5,-0.167126174383803,-1.13396504537053,1.3132982437942
11.6,1.5,-0.224639927234761,-1.1356816060856,1.32049142741552
11.61,1.5,-0.303823213519367,-1.13712406297743,1.02076023803467
11.62,1.5,-0.391163525336397,-1.13863504301265,0.554651295427504
11.63,1.5,-0.473153757982852,-1.14056265210936,0.152883801363494
11.64,1.5,-0.53834452161423,-1.14318289524992,-0.0140507982930949
11.65,1.5,-0.578410774045136,-1.14664936827076,0.0325786302145055
11.66,1.5,-0.588787250387736,-1.15097651222337,0.109154359172361
11.67,1.5,-0.56955075437747,-1.15605073813224,0.0685365979170385
11.68,1.5,-0.526408719149381,-1.16165820899355,-0.0611351454408258
11.69,1.5,-0.470654573450515,-1.16752055027747,-0.116038011269762
11.7,1.5,-0.417035646371437,-1.17333732616971,0.0444405529327661
11.71,1.5,-0.379959196372189,-1.17883716287909,0.420119856089979
11.72,1.5,-0.369438207300493,-1.18383401746624,0.858673689770665
11.73,1.5,-0.388705657769803,-1.18827293081409,1.14298856492002
11.74,1.5,-0.434361293848554,-1.19224652739986,1.114774610978
11.75,1.5,-0.498431455195971,-1.19597224640395,0.777617464541891
11.76,1.5,-0.570760278446449,-1.19973635675801,0.315291247142916
11.77,1.5,-0.64104137330311,-1.20382557802578,-0.0224759612222876
11.78,1.5,-0.700210111493621,-1.20846941342031,-0.0970202282916297
11.79,1.5,-0.741084494146845,-1.21380509292915,0.0155143454596143
11.8,1.5,-0.75883736903007,-1.21986466659489,0.0945510448593332
11.81,1.5,-0.751770244306268,-1.22658103030451,-0.00784135080361992
11.82,1.5,-0.722490129258359,-1.23380457003159,-0.234280535218474
11.83,1.5,-0.678430015189418,-1.24132528720743,-0.38670149050613
11.84,1.5,-0.630695701571794,-1.24890036239499,-0.293690108655429
11.85,1.5,-0.5913439412941,-1.25629125271972,0.0667968571772342
11.86,1.5,-0.570058686951317,-1.26330988905122,0.55620630960701
11.87,1.5,-0.57164459264058,-1.26986144176567,0.942482753976861
11.88,1.5,-0.595672936028473,-1.27596826556054,1.02877268631028
11.89,1.5,-0.637844353469057,-1.28176325644317,0.778524474510359
11.9,1.5,-0.691706859193256,-1.28745366311926,0.329252109924955
11.91,1.5,-0.750001831499085,-1.29326955500752,-0.0728348186465126
11.92,1.5,-0.805685187865638,-1.29941766087588,-0.221481488840102
11.93,1.5,-0.852578770792276,-1.30605063416237,-0.106516384874837
11.94,1.5,-0.885573919141335,-1.31325145193492,0.0748189698790043
11.95,1.5,-0.900873752642671,-1.32102978890203,0.087697250364446
11.96,1.5,-0.896701990048536,-1.32932786609695,-0.135762292455755
11.97,1.5,-0.874475404533655,-1.33803089963614,-0.453235925132155
11.98,1.5,-0.85567015062852,-1.34697923238662,-0.638679419708254
11.99,1.5,-0.844686214469919,-1.35598489940056,-0.53988212758399
12,0.1,-0.83475543452623,-1.36485753058858,-0.158115884969273
12.01,0.1,-0.815228477315951,-1.37343809507331,0.362958786189878
12.02,0.1,-0.793577075314488,-1.38193760705345,0.801695992985263
12.03,0.1,-0.779991597790702,-1.39036048046625,-0.694532991627757
12.04,0.1,-0.778550484401024,-1.39862723088155,-3.20339327683956
12.05,0.1,-0.786954775934864,-1.40667124623232,-5.82481619650458
12.06,0.1,-0.800332042263218,-1.41452993800871,-6.30448869809783
12.07,0.1,-0.814350495772536,-1.42231225747412,-4.84034438309289
12.08,0.1,-0.826339196648705,-1.43013266196224,-2.96580758307838
12.09,0.1,-0.836103141395269,-1.43806614384632,-2.08593113986451
12.1,0.1,-0.845138674195791,-1.44613989021672,-2.58995320832787
12.11,0.1,-0.854245649230052,-1.45434484753909,-3.87437543093784
12.12,0.1,-0.862342450483023,-1.46265768947531,-4.92630148165555
12.13,0.1,-0.866976208546726,-1.47106336342989,-5.15948842741049
12.14,0.1,-0.865582035139394,-1.47956021396674,-4.79713781621967
12.15,0.1,-0.85682770371689,-1.48814500402401,-4.39377336372915
12.16,0.1,-0.840958215153168,-1.49679576098969,-4.24718486979122
12.17,0.1,-0.819731006123145,-1.50546438465202,-4.29975544576688
12.18,0.1,-0.795948001560763,-1.5140827585842,-4.37226972366519
12.19,0.1,-0.772775968848251,-1.52257724621033,-4.36359139446077
12.2,0.1,-0.753048848986884,-1.53088451193094,-4.31552525270594
12.21,0.1,-0.738779454668906,-1.53896440706441,-4.30394165645503
12.22,0.1,-0.730835267829463,-1.54680708561692,-4.35700426984608
12.23,0.1,-0.728929611520025,-1.55443315664747,-4.44230986298425
12.24,0.1,-0.731870822047829,-1.56188779008443,-4.48231723845027
12.25,0.1,-0.73802412278819,-1.56923081080531,-4.39628615827964
12.26,0.1,-0.745875346808282,-1.57652491743125,-4.1450807030619
12.27,0.1,-0.754389295039131,-1.58382522371276,-3.75893410799209
12.28,0.1,-0.763129574737263,-1.5911722531443,-3.33492170986554
12.29,0.1,-0.772086081362746,-1.59859035690555,-2.9899352433317
12.3,0.1,-0.781385075612908,-1.60609092566042,-2.81537942486018
12.31,0.1,-0.790971934067096,-1.61367795614111,-2.83410067338325
12.32,0.1,-0.800401126388536,-1.62135345349748,-2.99665510690792
12.33,0.1,-0.808801306506625,-1.6291202543834,-3.21373148909575
12.34,0.1,-0.815003915607235,-1.63698178057351,-3.41033771321013
12.35,0.1,-0.817793948048427,-1.64493903869625,-3.54597049470318
12.36,0.1,-0.816198651388346,-1.65298639039626,-3.63192710774344
12.37,0.1,-0.809729138303393,-1.66110781615402,-3.70105339932977
12.38,0.1,-0.798516355416941,-1.66927514448542,-3.7839485904023
12.39,0.1,-0.783312992119878,-1.67744905568596,-3.8994388804756
12.4,0.1,-0.765384444258351,-1.68558278697798,-4.05340337113667
12.41,0.1,-0.746334476206505,-1.69362775228881,-4.24062124664835
12.42,0.1,-0.727854154715618,-1.70153984455271,-4.446316715917
12.43,0.1,-0.71148568567786,-1.70928514317509,-4.64700308645585
12.44,0.1,-0.698407508272536,-1.71684424676766,-4.81201585480918
12.45,0.1,-0.689302692002359,-1.72421438943046,-4.90861075113715
12.46,0.1,-0.684331032018252,-1.73140915159068,-4.91006204061969
12.47,0.1,-0.683203410973943,-1.73845585296578,-4.79910695629359
12.48,0.1,-0.685345158941256,-1.74539119845618,-4.57683475248879
12.49,0.1,-0.690082197185091,-1.75225610594218,-4.26262257224137
12.5,0.1,-0.696798888148051,-1.75909076623436,-3.89732802850737
12.51,0.1,-0.705023025194518,-1.76593091918274,-3.53597875949364
12.52,0.1,-0.714431241395646,-1.77280592345996,-3.23298891060018
12.53,0.1,-0.724807588754827,-1.77973859791709,-3.02528918353241
12.54,0.1,-0.735978483631513,-1.78674629049536,-2.92090420156668
12.55,0.1,-0.747720654143893,-1.7938423729915,-2.89975806050006
12.56,0.1,-0.759679955141365,-1.80103758099734,-2.92466473156342
12.57,0.1,-0.771366174360823,-1.80834074589272,-2.9577162069115
12.58,0.1,-0.782097941228702,-1.81575874541905,-2.97516506083439
12.59,0.1,-0.791099494611259,-1.82329568444679,-2.97509941832641
12.6,0.1,-0.79754690746403,-1.83095140342005,-2.97348938313784
12.61,0.1,-0.80072385206249,-1.83871986591141,-2.99502382122608
12.62,0.1,-0.800136417663603,-1.84658771106237,-3.06464926176714
12.63,0.1,-0.795600332059793,-1.85453345748616,-3.19829036540864
12.64,0.1,-0.787259488574222,-1.86252781974851,-3.40148094896142
12.65,0.1,-0.77558547407099,-1.87053538684724,-3.6681920681535
12.66,0.1,-0.761323969378235,-1.87851733330288,-3.97942918234976
12.67,0.1,-0.745450712881943,-1.88643461253788,-4.30591087894663
12.68,0.1,-0.729043505594601,-1.8942513295899,-4.61045895062015
12.69,0.1,-0.713141967552245,-1.90193767669211,-4.85846989900615
12.7,0.1,-0.698664426296642,-1.90947253916585,-5.02221764070674
12.71,0.1,-0.686339643066554,-1.91684516941537,-5.08407303637625
12.72,0.1,-0.67664235073561,-1.92405550140638,-5.03328417584059
12.73,0.1,-0.669828008689841,-1.93111328107155,-4.87218994979121
12.74,0.1,-0.665990101696705,-1.93803654823823,-4.62157766159729
12.75,0.1,-0.665085800985395,-1.94484938388902,-4.31574030880963
12.76,0.1,-0.666983362851151,-1.95157945367709,-4.00045635458952
12.77,0.1,-0.671464311331425,-1.95825615458673,-3.72557092017027
12.78,0.1,-0.678209482783836,-1.96490913288425,-3.5285579366538
12.79,0.1,-0.686812607666556,-1.97156713611359,-3.42308897813148
12.8,0.1,-0.696853375899738,-1.9782572071352,-3.39575013039718
12.81,0.1,-0.707941433821106,-1.98500369226312,-3.40698498405587
12.82,0.1,-0.719749461670812,-1.99182726954351,-3.40372184023017
12.83,0.1,-0.731973376678356,-1.99874441205809,-3.34208392382142
12.84,0.1,-0.744258021552302,-2.00576751298866,-3.20417547162442
12.85,0.1,-0.756161125566101,-2.01290536596628,-3.00141690632871
12.86,0.1,-0.767127454373363,-2.02016366957056,-2.7680548175541
12.87,0.1,-0.776491826561352,-2.02754488565587,-2.54665543846275
12.88,0.1,-0.783578103621992,-2.03504750797213,-2.37619640856134
12.89,0.1,-0.787779119119814,-2.04266500117952,-2.28932737704048
12.9,0.1,-0.788594905698372,-2.0503847842966,-2.30275234971897
12.91,0.1,-0.785766640266169,-2.05818736571551,-2.42021645658178
12.92,0.1,-0.779277374365794,-2.0660468672144,-2.64095067685177
12.93,0.1,-0.769378711458413,-2.07393173336505,-2.94717025197634
12.94,0.1,-0.756600124754207,-2.08180661563306,-3.31000926026641
12.95,0.1,-0.741668678030291,-2.08963480062617,-3.69543941217578
12.96,0.1,-0.725389852467345,-2.09738070014497,-4.05979315076643
12.97,0.1,-0.708416844317847,-2.105012698285,-4.35938903461838
12.98,0.1,-0.677615887606088,-2.11250554496147,-4.55384872378147
12.99,0.1,-0.624265265916654,-2.11984179875709,-4.60854704905461
13,1.5,-0.541850486470479,-2.12701138578961,-4.50366592303367
13.01,1.5,-0.444515312566626,-2.13399835350246,-4.24303392169153
13.02,1.5,-0.358648921946756,-2.14053635355488,-3.87129829825654
13.03,1.5,-0.309185357949137,-2.14638565986888,-2.51157546909189
13.04,1.5,-0.302742095597427,-2.1513185874147,-0.422049371294424
13.05,1.5,-0.32813015987735,-2.15531073795076,2.24978370071854
13.06,1.5,-0.370287833595105,-2.15861425538681,3.18924528563699
13.07,1.5,-0.421827621557244,-2.16164209852843,1.66699233039115
13.08,1.5,-0.481129056773161,-2.1647774260736,-1.17200181218119
13.09,1.5,-0.546265909170373,-2.1682574548253,-3.59631319935234
13.1,1.5,-0.611860483865622,-2.17220669075715,-4.16368194885363
13.11,1.5,-0.668938276970126,-2.17671082262964,-2.90672899088435
13.12,1.5,-0.706911293414699,-2.18184136637134,-0.975421127339848
13.13,1.5,-0.716394655413493,-2.18763367734481,0.376896597035726
13.14,1.5,-0.692237013859733,-2.19404947044858,0.628541085754883
13.15,1.5,-0.63559544879055,-2.20094994981859,0.080811137423999
13.16,1.5,-0.553723997422953,-2.20809372679172,-0.615439811506198
13.17,1.5,-0.457168484898866,-2.21516461406323,-0.850140270378002
13.18,1.5,-0.356567515273734,-2.22182691840111,-0.384166847676783
13.19,1.5,-0.261010937734359,-2.22778936453596,0.503950005339766
13.2,1.5,-0.178350294268968,-2.23285260110718,1.21246527489641
13.21,1.5,-0.116181014302246,-2.23692446171332,1.27073184714736
13.22,1.5,-0.082111985075034,-2.2400106676748,0.666951326548617
13.23,1.5,-0.0809575753772537,-2.24219995129532,-0.220119976674837
13.24,1.5,-0.112493776804632,-2.2436570732199,-0.951754681696627
13.25,1.5,-0.170277514742922,-2.2446243717961,-1.24437110749785
13.26,1.5,-0.242452745427339,-2.24540979433573,-1.01067568051442
13.27,1.5,-0.314437644464165,-2.24634706242845,-0.451802815508
13.28,1.5,-0.371517186197498,-2.24773773140733,-0.370674436154234
13.29,1.5,-0.400659355978207,-2.24979003044816,-0.992696969953935
13.3,1.5,-0.392709499480083,-2.25257700089514,-1.72373104404936
13.31,1.5,-0.344880714608479,-2.25602277637216,-1.97527943389802
13.32,1.5,-0.262100010721311,-2.25991027895961,-1.66324007693453
13.33,1.5,-0.156296410036601,-2.26390906282869,-1.04984644736974
13.34,1.5,-0.043797826093069,-2.26762807065216,-0.418256181980979
13.35,1.5,0.0583553568966563,-2.27068796302974,0.0166146168350032
13.36,1.5,0.135914994891531,-2.27279568322519,0.13600790583903
13.37,1.5,0.179768773468638,-2.27380093062769,0.00529020702345662
13.38,1.5,0.18659861899035,-2.27372141846002,-0.149081634468885
13.39,1.5,0.158679397693692,-2.27273238115883,-0.162425021551265
13.4,1.5,0.103827603631003,-2.2711270725957,-0.103815481613694
13.41,1.5,0.0352905684284353,-2.26926244633604,-0.136598684734384
13.42,1.5,-0.029662378767661,-2.26750288215284,-0.336754760638062
13.43,1.5,-0.0732166631479023,-2.26616431972806,-0.657704546521565
13.44,1.5,-0.0817886953466832,-2.26545719955707,-0.991792654764048
13.45,1.5,-0.0500485315869472,-2.26543573101431,-1.21267638622477
13.46,1.5,0.0177754835055345,-2.26597280545277,-1.20138586627608
13.47,1.5,0.109753683451686,-2.26677938959246,-0.91194171718336
13.48,1.5,0.210008108182047,-2.26747057453041,-0.43556919376605
13.49,1.5,0.302555871669641,-2.26765812190881,0.0228452400244556
13.5,1.5,0.37408774102833,-2.26703777190577,0.275307036130485
13.51,1.5,0.415470939354836,-2.26544629023859,0.291210522756096
13.52,1.5,0.422476645218326,-2.26288029763407,0.206750716308942
13.53,1.5,0.396442265530816,-2.25948310222815,0.175946773124615
13.54,1.5,0.344881394171401,-2.25551122084532,0.213682236084754
13.55,1.5,0.281290090715468,-2.25129024012692,0.19672291807268
