time,command_1,command_2,command_3,command_4,response_1,response_2,response_3,response_4
88.8090949058533,0,-4,0,0,0.719070741100499,0.367319101324413,-0.0171395259999999,-0.000438795143473225
88.8293418884277,0,-4,0,0,0.724140801871048,0.370967372889504,-0.017108032,-0.000438795143473225
88.8491318225861,0,-4,0,0,0.733801477772744,0.374327358039421,-0.016993835,-0.000575006630324726
88.8692348003387,0,-4,0,0,0.738351611840392,0.377585723138512,-0.0170457759999999,-0.000596865679816982
88.8890898227692,0,-4,0,0,0.742449971722958,0.380622002591444,-0.0169297479999999,-0.000596865679816982
88.9090449810028,0,-4,0,0,0.746718298619523,0.386625603492241,-0.0169431149999999,-0.000614105421336664
88.9292669296265,0,-4,0,0,0.750347047980746,0.389542721376738,-0.016895813,-0.000614105421336664
88.9494118690491,0,-4,0,0,0.753993495761646,0.392390450441996,-0.0168468629999999,-0.000631867200137304
88.9690568447113,0,-4,0,0,0.757565407803404,0.395007673010858,-0.016724243,-0.000529465069840196
88.9893047809601,0,-4,0,0,0.76105555890572,0.3972791905546,-0.0166146849999999,-0.000529465069840196
89.0090639591217,0,-4,0,0,0.764101469285047,0.399324834460676,-0.0166463619999999,-0.000653293668878341
89.0290877819061,0,-4,0,0,0.766780331146919,0.401366142019561,-0.016467895,-0.000812728418059461
89.0490818023682,0,-4,0,0,0.769247321584988,0.40319027405126,-0.0165817869999999,-0.000812728418059461
89.0692138671875,0,-4,0,0,0.771928266566848,0.404858701772048,-0.01632727,-0.000709737701411139
89.0890557765961,0,-4,0,0,0.77398242421783,0.406129245625501,-0.016189087,-0.000709737701411139
89.1101830005646,0,-4,0,0,0.776070424581122,0.407688097583689,-0.0162211299999999,-0.000718888205473167
89.1301889419556,0,-4,0,0,0.777931421139453,0.408718897271695,-0.016110595,-0.000718888205473167
89.1501038074493,0,-4,0,0,0.779368287114682,0.409552950192857,-0.016145813,-0.000724306297571253
89.1700279712677,0,-4,0,0,0.780911691347235,0.410539381828406,-0.016028869,-0.000611835928665982
89.1901738643646,0,-4,0,0,0.781894918132916,0.411334598773096,-0.0159624629999999,-0.000611835928665982
89.2100989818573,0,-4,0,0,0.782871475928326,0.411950679765635,-0.015954162,-0.000770387765775205
89.2300817966461,0,-4,0,0,0.783854173214178,0.412328904827395,-0.0159075929999999,-0.000770387765775205
89.2500419616699,0,-4,0,0,0.78445753293361,0.412483009883331,-0.0157952879999999,-0.000926866154430606
89.2702188491821,0,-4,0,0,0.78478835191364,0.412533798258949,-0.0157497559999999,-0.00119386853808612
89.2900447845459,0,-4,0,0,0.785052246058426,0.412437747731553,-0.0157156369999999,-0.00119386853808612
89.3101048469543,0,-4,0,0,0.785200411348154,0.412217028764735,-0.0154633789999998,-0.00139605985668068
89.3300437927246,0,4,0,0,0.784993577080864,0.411724661142996,-0.0153983149999999,-0.00131281325958676
89.3501198291779,0,4,0,0,0.784675666790143,0.411401766225223,-0.0153800659999999,-0.00131281325958676
89.3701407909393,0,4,0,0,0.784323649616494,0.410719073607226,-0.015161621,-0.000689440804601205
89.3901469707489,0,4,0,0,0.783692249544802,0.409665840597469,-0.0153225709999999,-0.000689440804601205
89.4130449295044,0,4,0,0,0.78302774862097,0.408613874647806,-0.0153253169999999,-0.000373217689292105
89.4330809116364,0,4,0,0,0.781856653653797,0.407713678692466,-0.0152929069999999,-0.000179268584703962
89.4531347751617,0,4,0,0,0.780786157926518,0.406517054634778,-0.0154482419999999,-0.000179268584703962
89.4730839729309,0,4,0,0,0.779290935139303,0.404690371435529,-0.015530273,-0.000482902937709806
89.4932398796082,0,4,0,0,0.777733207972835,0.403050671360806,-0.015672485,-0.000482902937709806
89.5130469799042,0,4,0,0,0.775878036043941,0.401068294982344,-0.015854614,-0.000950187904266375
89.5330319404602,0,4,0,0,0.774097873603088,0.399115488967371,-0.015870544,-0.000950187904266375
89.5531249046326,0,4,0,0,0.771970599697798,0.397382056517025,-0.0159616089999999,-0.00100931766364898
89.573047876358,0,4,0,0,0.769547526973364,0.39501807613801,-0.015907287,-0.00107768728018653
89.5932059288025,0,4,0,0,0.766977746353644,0.393060918444842,-0.0161604,-0.00107768728018653
89.6130537986755,0,4,0,0,0.764356146390836,0.390835668225502,-0.0162015379999999,-0.000642584522670742
89.6331009864807,0,4,0,0,0.761863329421171,0.388287308900915,-0.016132446,-0.000596024061527256
89.6531407833099,0,4,0,0,0.759264922387936,0.386630172705849,-0.0162576899999999,-0.000596024061527256
89.6730628013611,0,4,0,0,0.756951359522621,0.384431193939767,-0.0164803459999999,-0.000553464346736643
89.6930468082428,0,4,0,0,0.754209687559959,0.382393677420901,-0.0163929439999999,-0.000553464346736643
89.7171127796173,0,4,0,0,0.751759290716531,0.379720267795814,-0.0164032589999999,-0.000665717001812283
89.7382898330688,0,4,0,0,0.749304909229854,0.377194817638988,-0.016237976,-0.000781950253768926
89.7580518722534,0,4,0,0,0.74691988960989,0.374755471426442,-0.0164424439999998,-0.000781950253768926
89.7780768871307,0,4,0,0,0.744239562777674,0.372700742284618,-0.0165382689999999,-0.000549506789206955
89.7981739044189,0,4,0,0,0.7419885336161,0.370617115587229,-0.016315613,-0.000549506789206955
89.8182559013367,0,4,0,0,0.73986011896836,0.368724281944166,-0.0161365959999999,-0.000536631935845744
89.8380479812622,0,4,0,0,0.737871768701061,0.367693618410582,-0.016170166,-0.000530044757995451
89.8580458164215,0,4,0,0,0.736184590599062,0.36577720827327,-0.0162437739999999,-0.000530044757995451
89.8781218528748,0,4,0,0,0.734287245054107,0.364207665483626,-0.0163304439999999,-0.000405564157403226
89.8980538845062,0,4,0,0,0.732629049098614,0.362705758306399,-0.0162756959999999,-0.000285647510856801
89.9182398319244,0,4,0,0,0.731526783291943,0.361285951280743,-0.0161745599999999,-0.000285647510856801
89.9380469322205,0,4,0,0,0.730389307704812,0.359992515370899,-0.0161427,-1.93696156500778e-05
89.9580729007721,0,4,0,0,0.729060252667897,0.358818564390939,-0.0162277219999999,-0.000136980965963041
89.978099822998,0,4,0,0,0.728116963302135,0.358096256210185,-0.0163649899999999,-0.000136980965963041
89.998123884201,0,4,0,0,0.727427129317453,0.357451314335143,-0.016447876,-0.000136980965963041
90.0184528827667,0,4,0,0,0.726992101819703,0.356581643128995,-0.0165371699999999,8.62249815187788e-05
90.0430779457092,0,4,0,0,0.726740811697921,0.356029727864034,-0.0165738519999999,0.000192613183224388
90.0636718273163,0,4,0,0,0.726617234925723,0.355662805023298,-0.0166099239999999,0.000192613183224388
90.083132982254,0,4,0,0,0.726880008108789,0.355207447021913,-0.0166395259999998,0.00021824776425694
90.1031057834625,0,4,0,0,0.727200800485835,0.355246000291172,-0.0168253169999999,0.00021824776425694
